Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Likes,Comments,isPopularStream,Stream
0.439,0.972,4,-5.358,0.0936,0.0727,0.000297,0.0691,0.781,174.678,208800,74599,2375,0,24519481
0.526,0.851,0,-5.488,0.0479,0.0536,0,0.43,0.609,135.051,210222,19799,1318,0,1080105
0.37,0.45,11,-13.439,0.0338,0.89,0.14,0.326,0.745,106.629,273533,84792,2345,0,13365507
0.282,0.738,0,-5.566,0.0324,0.0647,0.0142,0.29,0.211,126.914,288333,4549,247,0,42624869
0.647,0.537,0,-7.486,0.0258,0.368,0,0.213,0.185,131.927,297752,568892,12361,0,30343872
0.376,0.43,0,-6.585,0.0328,0.0902,0,0.0912,0.129,77.599,177323,462099,6079,1,528853212
0.206,0.871,8,-5.751,0.419,0.0316,6.55E-05,0.0596,0.125,175.6,131667,48427,1417,0,78992332
0.747,0.78,5,-6.19,0.214,0.707,0,0.115,0.438,95.028,194010,46,7,0,47174
0.744,0.7,2,-7.663,0.0375,0.278,0.000155,0.068,0.867,144.033,309640,9182,178,0,47727856
0.608,0.544,5,-7.277,0.027,0.147,1.67E-05,0.391,0.53,107.975,146587,6719,213,0,1963369
0.665,0.695,0,-5.763,0.0532,0.347,0,0.106,0.707,90.119,227387,1083263,25448,1,252064122
0.487,0.478,8,-5.91,0.0536,0.704,0,0.121,0.288,137.799,191427,4098178,99609,1,168383371
0.47,0.232,11,-15.662,0.192,0.871,0,0.104,0.552,201.258,159440,4626,269,0,90089063
0.657,0.639,10,-7.527,0.0412,0.581,0,0.278,0.674,124.882,234493,1839889,37276,1,419591633
0.445,0.731,7,-6.412,0.0935,0.275,0,0.964,0.324,152.018,201896,159579,4613,0,24918121
0.849,0.742,3,-4.261,0.151,0.0236,0.000164,0.102,0.912,92.987,188080,958393,24588,0,40969564
0.734,0.64,5,-8.471,0.0661,0.00606,0.37,0.0602,0.868,103.812,541827,100504,3556,0,13007030
0.412,0.477,9,-9.381,0.029,0.0542,0.798,0.0975,0.141,75.302,214680,63759,1028,1,261713059
0.796,0.477,1,-7.161,0.108,0.314,0,0.12,0.685,119.928,231933,1081624,32928,1,166588725
0.666,0.423,0,-8.012,0.043,0.494,0,0.106,0.154,129.89,205280,2230653,64592,1,683487486
0.672,0.738,0,-7.045,0.0506,0.0178,6.75E-05,0.0927,0.392,107.938,277040,1442173,101682,1,584310646
0.508,0.72,11,-5.908,0.0628,0.272,0,0.0563,0.472,79.983,261640,6931695,203892,1,1257746758
0.639,0.903,11,-5.013,0.0371,0.00963,7.06E-05,0.174,0.96,135.938,246173,102356,4121,0,86127506
0.918,0.663,2,-4.857,0.0848,0.308,0.000256,0.219,0.833,118.472,650800,25393,996,0,815608
0.478,0.787,9,-5.196,0.113,0.00508,0.00244,0.0522,0.383,103.563,156630,6213,95,0,3836397
0.622,0.645,9,-6.206,0.0679,0.0494,0,0.44,0.946,105.743,158857,25012,433,0,9609907
0.769,0.364,7,-14.337,0.415,0.158,0.0131,0.404,0.241,96.261,181627,3312,144,0,10578059
0.291,0.454,7,-4.472,0.0302,0.429,0.000203,0.135,0.232,175.699,257400,486502,17280,0,53763295
0.616,0.654,7,-8.482,0.0295,0.42,0.00729,0.0942,0.522,125.679,178440,32664,2486,0,19919265
0.526,0.606,5,-5.3,0.259,0.152,2.36E-06,0.194,0.492,116.622,182667,55241,1505,1,139674263
0.836,0.851,5,-3.308,0.168,0.177,0,0.0588,0.766,95.009,253883,407408,14047,0,11067855
0.337,0.859,2,-3.189,0.106,0.0484,0,0.203,0.265,188.049,223227,150492,6130,0,61484023
0.763,0.786,10,-6.472,0.229,0.0146,0.0114,0.0817,0.504,93.857,325507,1781266,72216,1,383671758
0.475,0.855,6,-3.036,0.307,0.31,0,0.921,0.623,165.129,194219,29347,450,0,45415828
0.82,0.725,10,-6.449,0.208,0.456,0.457,0.114,0.364,125.049,172288,169337,4894,0,71081712
0.744,0.7,2,-7.663,0.0375,0.278,0.000155,0.068,0.867,144.033,309640,735586,13863,0,47727856
0.614,0.684,0,-5.79,0.157,0.247,0,0.0976,0.258,156.85,245700,341086,8457,1,287620281
0.737,0.854,3,-6.414,0.221,0.0475,0,0.0905,0.65,150.621,166080,2209,120,1,159729243
0.612,0.444,0,-12.752,0.0293,0.531,0,0.126,0.503,114.961,172907,35,2,0,104432224
0.674,0.673,10,-6.468,0.0281,0.461,6.75E-06,0.344,0.386,129.393,272360,143628,3109,0,19926480
0.819,0.325,11,-14.801,0.0699,0.604,0,0.605,0.969,120.031,48978,9199,0,0,44446702
0.529,0.602,7,-4.629,0.0458,0.299,0,0.0716,0.756,157.643,271862,643648,6681,0,79487993
0.185,0.948,8,-3.892,0.147,0.0104,0,0.105,0.316,196.578,207587,16750,1537,1,261679234
0.799,0.775,11,-5.869,0.077,0.0308,0.00526,0.309,0.605,95.027,296907,420093,27517,0,24745466
0.573,0.781,8,-6.406,0.0555,0.0767,2.64E-05,0.0813,0.343,139.934,231907,3864034,165509,1,698790385
0.691,0.805,2,-6.81,0.0947,0.59,0,0.0975,0.866,142.503,301427,32042,1169,0,107968099
0.699,0.55,10,-4.539,0.0568,0.523,0,0.158,0.969,119.924,153968,291614,1993,0,92131266
0.647,0.0985,9,-12.071,0.0619,0.908,0,0.098,0.321,115.089,216720,2511,2,0,44688639
0.672,0.881,9,-3.142,0.0447,0.0588,0,0.406,0.68,122.012,177213,23157,606,0,8704969
0.662,0.848,0,-4.338,0.0346,0.0932,7.62E-06,0.241,0.773,123.041,171778,21473,650,0,42340776
0.784,0.665,2,-4.9,0.0806,0.336,2.95E-05,0.0953,0.763,91.969,280000,1771424,60738,0,46562051
0.701,0.637,5,-9.061,0.166,0.223,0.00219,0.279,0.647,109.959,210933,2533236,72482,1,190126048
0.595,0.784,1,-4.878,0.102,0.216,0,0.0608,0.479,124.111,183726,571529,40364,1,378545558
0.742,0.617,2,-6.689,0.0345,0.05,5.92E-05,0.0711,0.491,147.002,124188,273280,13598,0,62736773
0.556,0.659,11,-0.845,0.0942,0.148,0,0.294,0.754,86.634,148615,288998,48916,0,28127738
0.358,0.75,3,-3.572,0.0414,8.49E-05,0,0.113,0.218,125.103,258253,258881,11371,0,56907053
0.856,0.609,0,-7.223,0.0824,0.00801,8.15E-05,0.0344,0.928,114.988,269667,20067879,598916,1,1653819736
0.487,0.838,4,-6.153,0.0431,0.00351,2.92E-05,0.377,0.655,136.741,180347,16518,992,0,31883740
0.426,0.108,0,-17.461,0.0378,0.858,0.00793,0.119,0.226,120.069,342000,41865,2957,0,18831918
0.882,0.82,7,-7.175,0.0963,0.321,0,0.0906,0.96,125.042,164227,15671,587,0,2807140
0.723,0.895,11,-3.707,0.102,0.088,0,0.0717,0.963,143.373,188667,486900,9356,1,341892169
0.949,0.661,5,-4.244,0.0572,0.0302,0,0.0454,0.76,104.504,284200,6489755,169037,1,1232567233
0.494,0.842,7,-4.784,0.0843,0.00579,0,0.122,0.574,162.011,229093,777521,40958,1,628691643
0.417,0.879,0,-4.43,0.243,0.214,0,0.0811,0.704,87.437,231656,350829,24104,0,30907432
0.906,0.807,7,-3.963,0.0904,0.152,4.39E-05,0.109,0.681,97.009,198247,110543,4049,0,18642127
0.605,0.864,6,-5.365,0.0292,0.13,0.000827,0.113,0.736,122.918,228187,297019,9114,1,173712936
0.439,0.794,7,-11.792,0.0633,0.159,1.69E-06,0.434,0.748,145.056,186600,63188,1992,0,38672908
0.719,0.922,11,-6.091,0.0338,0.523,0.000163,0.0867,0.964,133.113,260893,51162,2172,0,135342126
0.688,0.699,4,-4.88,0.103,0.179,0,0.0879,0.411,127.061,306142,449446,7376,0,26756375
0.77,0.641,10,-6.077,0.035,0.0206,0.00023,0.106,0.639,96.98,191333,278409,5218,0,100445887
0.834,0.373,4,-14.187,0.0607,0.171,0,0.0784,0.888,115.794,148267,27084,75,0,13449872
0.922,0.763,5,-5.948,0.0974,0.261,0.0672,0.464,0.478,128.032,226313,3635600,38349,0,26290949
0.82,0.635,5,-5.749,0.0772,0.409,0,0.244,0.528,101.024,258280,483227,9962,0,108427708
0.712,0.676,9,-7.313,0.153,0.191,0.0665,0.125,0.869,79.994,291440,181173,6433,1,140503008
0.395,0.378,3,-9.743,0.0443,0.88,0.0879,0.105,0.286,152.204,329081,177620,2024,0,28104503
0.764,0.532,9,-5.979,0.0491,0.598,0,0.26,0.859,123.95,173226,358707,4321,0,55429185
0.686,0.419,2,-10.979,0.0698,0.152,0.00189,0.0971,0.0397,108.049,180349,23960,23,0,7425329
0.61,0.92,3,-3.704,0.0501,0.00664,0,0.33,0.352,132.234,300680,176520,6313,0,12571194
0.713,0.768,0,-9.115,0.0662,0.229,0,0.447,0.962,88.012,190627,72627,3098,0,79802096
0.622,0.798,0,-3.705,0.0508,0.273,0,0.635,0.627,133.107,222631,47718,746,0,11516493
0.618,0.848,6,-4.329,0.0574,0.0028,0.000714,0.302,0.639,123.967,150484,11242,455,0,6780558
0.877,0.777,1,-4.246,0.117,0.0446,3.46E-05,0.0863,0.706,102.02,231848,2051102,34761,1,603187464
0.704,0.714,0,-5.339,0.0855,0.111,0.000122,0.16,0.284,128.084,160312,12275,340,0,2876462
0.776,0.633,10,-4.517,0.42,0.628,0,0.108,0.28,85.618,142274,4124,319,0,783304
0.703,0.718,1,-7.522,0.0671,0.0479,0.426,0.0415,0.785,115.993,260173,4414,704,0,42626921
0.605,0.845,9,-4.319,0.0286,0.000378,1.18E-05,0.0911,0.668,130.051,165667,2175,140,0,3874189
0.738,0.825,1,-6.815,0.0365,0.254,0,0.0815,0.704,105.988,203040,22608,3,0,1760486
0.256,0.217,0,-13.003,0.0378,0.873,9.27E-06,0.12,0.161,176.524,380067,687,32,0,805343
0.671,0.443,9,-12.776,0.0389,0.485,0.000283,0.112,0.589,79.275,271440,88908,2281,0,84104622
0.607,0.767,5,-6.069,0.0474,0.118,0,0.122,0.662,123.998,148629,288329,2116,1,149174546
0.711,0.517,11,-7.695,0.0391,0.154,0,0.149,0.294,119.945,204516,172395,4376,1,176503792
0.468,0.769,4,-7.036,0.041,0.00014,0.00124,0.271,0.17,104.102,270920,797065,25290,1,214140647
0.626,0.503,10,-5.087,0.141,0.407,0,0.234,0.821,72.985,179746,1786407,22749,1,276200279
0.775,0.679,11,-4.985,0.0465,0.147,0,0.155,0.674,91,229387,2610931,93364,1,552304752
0.486,0.528,1,-11.722,0.0463,0.00387,1.40E-05,0.106,0.452,178.519,329050,386448,10360,1,233752119
0.735,0.403,4,-11.599,0.037,0.139,0.473,0.107,0.453,115.658,370573,41865,2957,0,78260763
0.657,0.629,6,-4.938,0.0782,0.194,0,0.254,0.726,93.985,266893,386560,10703,1,293449959
0.333,0.808,4,-6.476,0.26,0.452,0,0.427,0.518,82.15,292920,1302813,52321,0,56954084
0.791,0.366,1,-8.337,0.0966,0.744,7.24E-06,0.106,0.335,124.878,211373,94570,2788,0,125431547
0.626,0.488,2,-7.805,0.0253,0.0102,0.000188,0.141,0.404,104.13,186627,48066,810,0,52172595
0.458,0.425,4,-9.229,0.0351,0.899,0,0.152,0.818,145.366,180133,195450,7116,0,28941771
0.464,0.462,2,-14.093,0.0406,0.657,0.527,0.124,0.557,124.033,319773,130373,2377,0,40146516
0.54,0.857,11,-2.989,0.156,0.127,1.19E-05,0.0589,0.296,179.957,182187,945,50,0,5216874
0.471,0.873,10,-5.503,0.373,0.47,8.13E-05,0.146,0.737,78.434,216000,962884,26450,0,20316117
0.76,0.778,6,-7.302,0.188,0.512,0.00984,0.124,0.498,137.168,171679,12914,377,0,2017851
0.31,0.692,0,-7.227,0.249,0.298,0.00158,0.321,0.404,142.388,239827,41698,4270,0,15561317
0.423,0.721,0,-8.07,0.165,0.00792,0,0.38,0.382,161.926,168553,133762,7565,0,18742529
0.399,0.854,10,-4.97,0.0294,0.00107,3.96E-06,0.0893,0.872,172.478,240387,495,22,0,53851119
0.536,0.901,9,-7.211,0.0374,0.00145,0.0186,0.06,0.666,87.559,276880,506298,27312,1,254851357
0.636,0.558,7,-7.076,0.0245,0.462,0,0.062,0.572,100.113,243987,65084,2013,0,33166215
0.628,0.804,2,-8.529,0.0449,0.48,0,0.398,0.8,115.575,178400,678,61,0,949442
0.862,0.886,10,-5.423,0.123,0.184,1.33E-06,0.0565,0.896,124.031,216774,770947,13354,0,44647727
0.675,0.582,9,-8.891,0.0277,0.661,5.56E-06,0.0854,0.538,120.991,282973,85227,1757,0,20822240
0.735,0.712,11,-5.119,0.0326,0.732,0,0.302,0.894,131.938,229333,2325198,52909,1,263000036
0.575,0.67,4,-5.656,0.375,0.824,0,0.251,0.362,174.211,233214,297591,8594,0,21434347
0.666,0.738,9,-8.335,0.0493,0.021,0,0.111,0.753,124.367,163227,81331,1462,0,33272208
0.689,0.627,6,-5.692,0.308,0.105,0.000321,0.0905,0.905,184.008,187704,2405885,63981,1,417651908
0.56,0.855,0,-5.232,0.0529,0.605,0,0.0532,0.96,97.097,328787,420,0,0,58431116
0.415,0.878,1,-3.65,0.32,0.0564,0.00348,0.222,0.309,191.777,214987,44426,964,0,31138562
0.715,0.612,4,-4.32,0.0344,0.471,0,0.0838,0.602,93.869,202176,266180,4817,0,32378214
0.856,0.618,7,-4.892,0.286,0.0303,0,0.0866,0.391,81.993,203201,3720899,95575,1,802716182
0.57,0.58,1,-5.547,0.21,0.0124,0,0.0498,0.404,171.812,270627,1242838,52653,1,176790520
0.582,0.942,2,-3.098,0.0637,0.000371,0.004,0.078,0.357,103.057,170893,192417,11016,0,95308958
0.676,0.742,8,-5.017,0.162,0.561,0,0.155,0.694,77.071,165340,453910,13499,0,19639504
0.391,0.951,6,-7.419,0.0692,0.0126,0.000378,0.0878,0.468,157.66,148360,498740,28347,1,521711460
0.708,0.612,5,-6.379,0.122,0.0381,0,0.277,0.263,139.913,229013,495603,8539,1,168303233
0.834,0.805,11,-1.684,0.155,0.257,0,0.0885,0.433,119.947,163500,956057,82541,0,9954518
0.931,0.45,1,-10.56,0.171,0.34,0.00258,0.058,0.762,133.909,154048,98824,2452,0,16741455
0.696,0.685,8,-6.64,0.0376,0.0156,0.406,0.205,0.206,124.985,196440,14321,541,0,14695860
0.739,0.748,7,-3.806,0.0269,0.355,2.54E-06,0.177,0.822,132.86,306240,95926,1992,0,51937368
0.628,0.401,2,-12.093,0.0244,0.147,6.64E-05,0.149,0.417,77.109,249200,1349,74,0,60072196
0.626,0.703,11,-5.247,0.0306,0.0275,1.66E-06,0.0903,0.522,92.054,210373,15180,787,0,27697921
0.668,0.687,7,-7.129,0.058,0.0157,0.000822,0.149,0.468,97.025,199314,58451,1190,0,47654920
0.743,0.675,8,-4.267,0.0953,0.0251,0.000717,0.0685,0.59,92.909,214400,2071248,65174,1,772565675
0.739,0.947,11,-1.916,0.0411,0.00916,3.14E-05,0.326,0.766,88.009,261933,537456,20581,0,129975390
0.647,0.801,1,-2.946,0.249,0.0451,0,0.0628,0.517,180.108,166253,249727,3294,0,105044064
0.439,0.489,8,-6.286,0.0368,0.132,0.000643,0.114,0.253,143.808,250707,2884388,84162,1,387872461
0.819,0.721,1,-4.295,0.344,0.483,0,0.188,0.728,86.042,377613,4040,121,0,44337767
0.517,0.206,5,-12.233,0.0421,0.924,0,0.118,0.489,80.401,189187,44268,1849,1,266231847
0.724,0.991,2,-5.228,0.0433,0.0804,3.38E-05,0.225,0.86,131.103,315280,118080,4912,0,32057208
0.597,0.521,2,-13.769,0.783,0.425,0,0.738,0.566,114.111,191680,12,0,0,39052
0.567,0.699,1,-3.473,0.111,0.145,0,0.157,0.277,179.958,187594,12949,366,0,665847
0.81,0.619,6,-12.61,0.0287,0.212,0.000242,0.261,0.939,108.043,220827,13218,709,0,4505927
0.799,0.627,6,-6.578,0.0398,0.00759,1.10E-05,0.0671,0.877,121.925,229080,2917,7,0,2210498
0.611,0.809,6,-6.63,0.0342,0.019,0.0185,0.114,0.428,118.003,349293,1325,32,0,100541173
0.614,0.664,7,-3.939,0.0304,0.233,0,0.459,0.405,115.956,248000,24238,660,0,109450259
0.842,0.777,6,-3.869,0.226,0.209,8.67E-06,0.229,0.751,120.081,206787,1883805,86818,0,83055793
0.46,0.54,5,-5.132,0.0381,0.0324,0.0168,0.326,0.0506,137.855,215440,554702,18696,0,90938235
0.406,0.0062,9,-39.131,0.0573,0.996,0.95,0.0664,0.216,79.377,85240,3199,149,0,969788
0.605,0.53,11,-6.346,0.0246,0.822,0,0.131,0.399,93.951,236437,1254572,16065,0,108024224
0.689,0.886,10,-7.066,0.0382,0.0664,0,0.278,0.906,122.07,248067,122205,5302,0,87685336
0.655,0.894,0,-3.09,0.0961,0.512,3.84E-06,0.325,0.902,186.191,209685,203311,5619,0,10067505
0.873,0.265,7,-9.377,0.553,0.00109,0,0.132,0.106,119.93,96133,94040,2936,0,17521758
0.618,0.844,2,-4.377,0.108,0.194,0,0.341,0.968,187.642,178973,58,5,0,102194952
0.721,0.801,7,-7.058,0.0648,0.417,1.31E-06,0.0739,0.649,122.327,146467,1085093,21347,0,62908755
0.329,0.277,10,-13.111,0.0302,0.971,0.024,0.0971,0.121,159.719,289560,297,13,1,287485443
0.709,0.747,9,-7.456,0.0275,0.189,0.416,0.531,0.785,135.245,308253,2297,158,0,12145550
0.429,0.614,4,-6.573,0.0709,0.513,0.000316,0.0922,0.743,149.966,290400,948320,11377,0,61474197
0.553,0.429,3,-12.51,0.0283,0.921,0.135,0.115,0.532,152.047,198640,21926,512,0,74108200
0.712,0.824,4,-6.441,0.0655,0.43,0.000664,0.154,0.798,120.991,153719,2817,79,0,8957910
0.671,0.791,1,-7.352,0.215,0.0454,0.0185,0.0354,0.383,138.032,149565,611,10,0,11471926
0.442,0.25,10,-13.017,0.0314,0.893,1.76E-05,0.103,0.285,138.906,176520,21658,744,0,22158972
0.389,0.505,6,-7.777,0.037,0.538,0.00403,0.216,0.244,121.775,185907,10305,266,0,5685548
0.77,0.475,7,-9.512,0.159,0.0561,4.72E-06,0.0607,0.473,82.511,261573,378367,13330,1,154827777
0.6,0.713,6,-5.079,0.0592,0.0642,0,0.142,0.471,72.999,172107,3679240,206552,1,216326772
0.466,0.0918,10,-26.813,0.0269,0.929,0.803,0.439,0.0841,95.014,124066,561165,11423,1,144981935
0.501,0.432,0,-11.924,0.0297,0.44,0.00534,0.137,0.249,127.956,201107,256204,8598,0,31061090
0.745,0.958,7,-9.664,0.0287,0.0813,0.324,0.533,0.96,129.962,268864,2791,5,0,32975464
0.798,0.828,2,-5.36,0.193,0.0247,2.55E-06,0.121,0.6,124.962,156960,511981,3930,1,372709712
0.75,0.593,2,-5.736,0.176,0.372,0.000595,0.108,0.454,179.962,216000,69821,963,0,16158517
0.528,0.395,1,-7.168,0.0288,0.416,0,0.794,0.0909,120.981,330787,2620511,113793,0,44395107
0.711,0.833,7,-4.818,0.154,0.135,0,0.301,0.545,106.094,207533,94540,2381,0,66952597
0.641,0.57,0,-12.284,0.15,0.0181,0.0189,0.77,0.611,144.985,211862,62558,579,0,6858800
0.362,0.961,2,-5.664,0.0857,0.024,9.35E-06,0.159,0.491,164.019,153840,469434,15658,1,200817066
0.803,0.499,5,-7.969,0.276,0.232,7.88E-05,0.0949,0.507,167.939,153288,98375,2818,0,7633861
0.473,0.657,6,-6.278,0.024,0.0454,2.41E-06,0.068,0.294,74.996,224973,957263,72467,1,156878055
0.682,0.736,0,-5.77,0.149,0.148,0,0.0629,0.671,167.886,211243,289213,14550,0,41431094
0.748,0.422,7,-10.008,0.0294,0.664,0.00277,0.392,0.595,111.141,151683,16344,421,0,21496806
0.748,0.841,7,-5.08,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,129817,96139,2236,0,117679131
0.77,0.824,1,-6.491,0.0851,0.485,0,0.318,0.49,172.006,178605,486926,12897,0,82482566
0.64,0.931,0,-3.437,0.0852,0.0172,0,0.248,0.851,115.036,192320,8377,203,0,55416538
0.636,0.778,9,-5.737,0.0322,0.11,1.60E-06,0.0847,0.896,96.409,155363,10916,709,0,24736043
0.691,0.795,1,-4.021,0.0355,0.000812,1.02E-06,0.156,0.876,133.971,227333,4500259,225804,1,600106818
0.348,0.536,5,-5.76,0.0313,0.34,0,0.209,0.199,150.586,250000,352972,7956,1,179230151
0.868,0.753,7,-6.246,0.0429,0.317,0.000495,0.145,0.855,116.039,134600,2862,81,0,44816547
0.673,0.863,5,-10.352,0.0451,0.243,3.23E-05,0.0601,0.938,91.703,390867,500697,24296,1,202918470
0.724,0.641,8,-5.297,0.163,0.0777,0,0.226,0.354,91.99,221707,1531,92,0,5726666
0.87,0.841,11,-5.084,0.0948,0.0193,7.71E-05,0.333,0.857,92.176,261173,257744,12645,0,44687586
0.688,0.671,1,-7.872,0.0975,0.0304,0,0.0782,0.537,83.988,264560,183557,6205,0,106088031
0.804,0.736,5,-6.29,0.401,0.39,0,0.344,0.738,119.89,171625,84540,0,0,21930553
0.713,0.716,8,-11.493,0.0285,0.114,0,0.0864,0.688,120.115,225867,19918,1497,0,52419813
0.669,0.386,2,-14.641,0.0524,0.398,0.000257,0.267,0.604,87.704,76693,2225,0,0,17393957
0.839,0.821,7,-3.68,0.0599,0.274,0.000887,0.0807,0.659,108.17,495333,13042,1037,0,862646
0.74,0.854,8,-2.209,0.0525,0.0783,0.000532,0.253,0.856,114.029,233413,948363,51028,0,49115912
0.645,0.791,4,-5.343,0.0563,0.0331,3.08E-06,0.103,0.579,124.958,191329,3555,91,0,61919008
0.674,0.722,1,-7.329,0.0581,0.0161,0.00713,0.588,0.459,160.014,156000,32366,2630,0,4718868
0.682,0.543,0,-7.063,0.0454,0.494,0,0.158,0.478,71.582,218467,95661,2061,0,14207182
0.373,0.903,10,-4.49,0.083,0.00077,5.86E-06,0.244,0.43,109.121,263080,142363,5626,1,155512731
0.722,0.331,10,-12.686,0.0545,0.369,0.633,0.107,0.471,170.079,181911,2945,9,0,4041196
0.641,0.628,11,-7.27,0.0351,0.0208,0.000309,0.125,0.946,150.948,167840,827,51,0,52986518
0.444,0.116,4,-23.172,0.041,0.977,0.868,0.0862,0.512,150.319,145613,502,18,0,16145328
0.769,0.624,1,-10.559,0.197,0.173,1.02E-06,0.378,0.569,95.232,239067,50508,2095,0,14031934
0.664,0.759,5,-4.89,0.039,0.0142,0.000174,0.0892,0.752,124.968,174585,9843,119,0,6909603
0.517,0.961,10,-5.314,0.143,0.00033,0.321,0.698,0.159,104.747,225027,16867,555,0,19571352
0.785,0.656,2,-5.719,0.0798,0.0299,0,0.237,0.652,130.009,151028,4310,194,0,13299263
0.53,0.873,4,-5.105,0.118,0.297,0,0.0521,0.583,162.154,161587,136,10,0,32934677
0.643,0.906,1,-4.15,0.31,0.105,0,0.861,0.541,94.259,163404,530678,17911,0,7922501
0.846,0.634,10,-7.753,0.0432,0.122,0,0.146,0.944,104.964,295079,907166,15073,0,18847047
0.781,0.662,0,-3.825,0.0336,0.355,0,0.161,0.686,91.999,197477,155114,6503,0,3585845
0.718,0.82,5,-3.453,0.0323,0.0444,0,0.0846,0.613,92.998,219467,4363461,131044,1,633577750
0.727,0.559,8,-10.194,0.0392,0.62,0.0114,0.0629,0.393,105.06,306560,419809,21985,0,69966608
0.502,0.741,10,-4.23,0.0258,0.172,9.25E-06,0.214,0.318,99.016,211847,3989,57,0,3846683
0.429,0.4,5,-11.679,0.0882,0.629,3.25E-05,0.087,0.357,72.487,255066,190350,2878,0,59426341
0.596,0.694,7,-5.05,0.0713,0.0389,0,0.0908,0.52,154.023,148009,775,0,0,2482371
0.533,0.522,1,-18.233,0.934,0.158,0,0.338,0.629,93.402,93439,62,0,0,67206
0.284,0.998,1,-24.972,0.0433,0.585,2.90E-05,0.377,0,82.094,31000,2,0,0,2128592
0.681,0.655,0,-8.642,0.0257,0.0425,0,0.0699,0.901,124.996,231480,3123,34,0,64000309
0.815,0.438,0,-14.522,0.0346,0.216,0.000466,0.0787,0.552,108.965,243773,5116416,152843,1,973808944
0.72,0.63,10,-5.549,0.0413,0.615,0,0.108,0.512,81.009,230292,7173156,174558,1,260353573
0.614,0.702,6,-6.081,0.0378,0.245,4.63E-06,0.269,0.773,169.966,250547,501887,944,0,77615204
0.522,0.914,7,-8.285,0.0379,0.000164,0.847,0.24,0.0364,137.939,184760,258283,5898,0,82359822
0.786,0.677,8,-8.624,0.183,0.172,0.000104,0.0446,0.858,94.985,306133,166249,4082,0,20434175
0.771,0.935,4,-3.366,0.0327,0.174,1.06E-06,0.404,0.86,120.032,217512,90515,1902,0,15228289
0.688,0.64,4,-5.803,0.0621,0.0825,0,0.239,0.487,95.928,173908,16985,526,0,4335600
0.589,0.473,11,-12.052,0.0296,0.867,0.73,0.105,0.634,109.771,285387,8354,304,0,7547489
0.576,0.901,2,-3.336,0.0937,0.0623,0,0.271,0.847,97.972,167787,56871,1164,0,24488419
0.552,0.873,0,-6.065,0.0464,0.00137,0.000273,0.0966,0.62,125.059,227240,23734,703,0,46462152
0.522,0.178,10,-18.764,0.0492,0.947,0.921,0.366,0.743,106.959,210000,10510,488,0,3682697
0.555,0.692,9,-4.767,0.0277,0.0864,3.25E-05,0.232,0.313,88.995,222360,322458,11634,1,147021007
0.708,0.211,9,-9.603,0.0424,0.853,0,0.131,0.362,72.5,152280,15542,273,1,159856012
0.543,0.316,4,-11.666,0.0307,0.95,0.672,0.0978,0.178,124.946,213373,40683,1142,0,48372913
0.433,0.724,5,-6.126,0.0372,0.1,0,0.0918,0.689,174.006,268105,309373,7721,1,629760955
0.537,0.982,1,-2.868,0.0754,0.105,1.88E-05,0.32,0.455,164.99,241973,21263,0,0,6138669
0.638,0.471,7,-7.025,0.0258,0.825,0,0.0993,0.381,99.017,275371,933395,13983,0,14140067
0.564,0.505,11,-7.339,0.0659,0.692,0.0081,0.167,0.899,113.472,342173,8912,435,0,7015237
0.282,0.00212,6,-36.252,0.0491,0.993,0.964,0.104,0.0803,66.72,133629,3647,157,0,8749515
0.517,0.658,1,-7.219,0.379,0.283,0,0.0984,0.491,132.098,151600,321338,12448,0,62694414
0.824,0.744,11,-5.879,0.0619,0.00995,3.56E-06,0.332,0.698,150.021,134148,2892,0,0,9335064
0.544,0.531,11,-6.899,0.0397,0.761,0,0.115,0.471,79.993,221044,655435,14964,0,12478646
0.721,0.585,1,-4.184,0.0276,0.0143,2.42E-06,0.0682,0.355,99,155653,44456,583,0,115079809
0.571,0.166,8,-16.883,0.0471,0.978,0,0.253,0.707,93.914,94733,1648,67,0,71187193
0.648,0.792,0,-6.058,0.035,0.0657,5.31E-06,0.0788,0.935,159.968,260867,61112,1352,0,19047857
0.803,0.565,5,-4.711,0.235,0.0558,0,0.141,0.474,163.085,200221,4069377,150920,1,600816184
0.515,0.594,1,-4.708,0.0262,0.00844,0.00658,0.0752,0.218,146.564,293133,635194,14873,0,117803221
0.523,0.557,7,-7.799,0.0293,0.813,0.000581,0.0958,0.196,111.766,374205,508928,8241,0,45344146
0.723,0.694,0,-6.694,0.0802,0.313,0,0.052,0.739,106.359,168948,21053,348,0,49791393
0.571,0.827,8,-4.238,0.0939,0.0362,1.09E-06,0.157,0.799,150.03,206240,6394,151,0,2266290
0.742,0.595,9,-7.51,0.107,0.15,0,0.111,0.431,101.013,227000,1313746,34708,1,294653946
0.489,0.54,6,-7.046,0.0288,0.126,0,0.103,0.27,81.4,227928,2966399,79714,1,234189055
0.704,0.628,10,-7.882,0.162,0.0626,1.49E-06,0.103,0.654,92.005,199246,784707,21033,1,186078668
0.688,0.435,9,-11.359,0.0323,0.449,0,0.113,0.435,103.239,146333,463315,8607,1,266426563
0.695,0.62,8,-8.082,0.0521,0.0881,5.43E-05,0.111,0.62,150.032,194900,10761,198,0,105175243
