Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Likes,Comments,isPopularViews,Views
0.551,0.836,10,-3.838,0.0524,0.00502,2.10E-05,0.0425,0.758,185.063,220573,1013634,52923,1,137115111
0.654,0.792,4,-3.445,0.03,0.379,0,0.254,0.878,150.104,228493,143480,4927,0,25883254
0.422,0.785,1,-5.475,0.036,0.000133,0.944,0.356,0.341,144.96,176400,286,26,0,6565
0.876,0.551,5,-6.872,0.0992,0.233,0,0.185,0.685,134.946,199111,254269,8751,0,17265569
0.882,0.552,11,-7.09,0.355,0.0951,0.00163,0.303,0.288,139.995,264869,1583,0,0,69922
0.414,0.428,0,-11.097,0.0278,0.382,0.000243,0.148,0.282,145.075,377093,650110,18268,1,155579484
0.836,0.703,4,-3.554,0.0657,0.0845,0,0.138,0.902,94.048,226093,1004611,28595,0,66786029
0.641,0.992,11,-1.028,0.0526,0.263,3.24E-06,0.147,0.873,114.998,196712,16616,157,0,3154573
0.662,0.488,9,-6.894,0.0682,0.782,0,0.102,0.817,117.913,182347,14954,402,0,829787
0.845,0.766,2,-5.727,0.0658,0.212,0,0.111,0.782,114.054,195924,17276,342,0,1408249
0.575,0.83,10,-2.704,0.0421,0.00317,0,0.0381,0.504,151.966,207982,412469,11168,0,10493750
0.572,0.418,0,-10.738,0.0349,0.635,0,0.0961,0.694,104.566,165000,169002,3929,0,19234638
0.757,0.848,2,-4.234,0.335,0.0481,0,0.121,0.686,139.995,212640,808267,31273,1,100524007
0.621,0.747,11,-5.084,0.0337,0.222,0.000194,0.147,0.426,124.015,188894,263980,4423,0,16504756
0.751,0.727,10,-9.789,0.0304,0.0442,0.0338,0.1,0.28,119.982,256000,2987145,89893,1,107256536
0.27,0.275,0,-10.357,0.0356,0.834,0,0.146,0.231,168.964,232760,240626,10630,0,32456936
0.489,0.987,11,-4.57,0.0806,7.62E-05,0,0.788,0.297,139.982,256742,51043,866,0,3476252
0.531,0.481,4,-11.709,0.06,0.699,0,0.0842,0.491,138.45,516893,15056,1106,0,1452875
0.517,0.663,6,-6.688,0.0375,0.146,0,0.322,0.146,174.032,206512,106161,1205,0,11400051
0.783,0.672,5,-4.847,0.0375,0.68,0,0.854,0.699,108.955,175467,375669,10394,0,78113244
0.574,0.562,8,-6.298,0.0813,0.272,0,0.0441,0.966,187.371,125632,41,0,0,3378
0.572,0.759,2,-4.312,0.0506,0.127,0,0.224,0.519,80.95,163733,1314979,50441,0,43883172
0.732,0.64,9,-8.11,0.0505,0.195,0,0.191,0.786,117.997,210640,124315,2969,0,34818627
0.72,0.819,1,-4.588,0.0362,0.0411,0,0.0606,0.898,131.99,183014,187977,3585,0,12038588
0.171,0.995,3,-24.27,0.0438,0.773,0.989,0.967,1.00E-05,48.19,119000,32520,924,0,2292580
0.639,0.811,2,-4.729,0.0431,0.15,0,0.454,0.654,92.033,167025,48433,1181,0,9832163
0.743,0.655,6,-5.015,0.159,0.114,0,0.0764,0.785,172.031,261335,1988105,41949,1,313903558
0.38,0.292,0,-14.282,0.054,0.498,0.0262,0.126,0.0777,75.572,194400,15109,403,0,490013
0.306,0.873,0,-3.668,0.0567,0.00105,0,0.52,0.452,198.387,186373,449452,1569,0,52436238
0.364,0.922,0,-4.217,0.0567,0.000915,0.0346,0.0697,0.227,79.342,235053,2007787,59023,1,391073429
0.667,0.572,11,-6.416,0.041,0.054,2.01E-06,0.109,0.272,103.077,169094,71937,2133,0,3814920
0.483,0.644,1,-6.605,0.307,0.37,0,0.202,0.532,87.937,331133,291552,7555,0,43644481
0.431,0.377,2,-9.753,0.0288,0.749,0,0.211,0.353,173.67,213627,100119,2527,0,17225578
0.832,0.657,7,-7.755,0.209,0.0433,2.93E-05,0.0752,0.756,104.005,134352,1406774,24526,1,139778300
0.421,0.535,0,-6.556,0.0288,0.348,0.000194,0.194,0.221,62.671,177293,26815,659,0,5021675
0.0999,0.181,0,-17.599,0.0424,0.94,0.888,0.105,0.0922,71.277,178507,1981,56,0,55494
0.846,0.798,4,-4.396,0.0803,0.393,0,0.0833,0.961,139.985,309238,323949,19939,0,57427273
0.694,0.719,6,-12.734,0.048,0.47,0.00121,0.44,0.972,126.212,220733,3435429,126425,1,418957377
0.282,0.00199,7,-41.932,0.0515,0.996,0.914,0.0625,0.324,127.892,113240,1685,44,0,223774
0.443,0.582,2,-6.02,0.0482,0.0301,0,0.127,0.239,147.589,193090,438505,16976,0,13774812
0.421,0.822,2,-4.415,0.0542,0.0132,0,0.092,0.751,171.935,234787,815500,30443,1,139518438
0.733,0.62,1,-10.525,0.075,0.606,0.305,0.117,0.247,111.039,246755,916,27,0,56496
0.392,0.395,7,-6.379,0.0283,0.595,0,0.111,0.135,132.379,324667,808,23,0,144606
0.693,0.575,2,-7.633,0.0906,0.121,0,0.104,0.353,138.016,160052,1238,64,0,56238
0.909,0.824,1,-4.627,0.0797,0.0777,0.00387,0.0638,0.585,109.97,322347,1146313,31972,1,140642592
0.583,0.466,5,-7.047,0.0343,0.392,0,0.064,0.594,95.926,184065,43581,1776,0,22207958
0.798,0.635,2,-6.996,0.0481,0.262,7.78E-06,0.0492,0.797,95.275,170093,65623,699,0,16383884
0.827,0.615,0,-5.902,0.284,0.551,0.0779,0.329,0.259,120.072,173270,23275,646,0,2196241
0.657,0.253,11,-10.665,0.0855,0.433,0.514,0.116,0.186,83.213,393733,198040,5245,0,29304369
0.713,0.47,9,-8.698,0.0864,0.606,1.35E-05,0.306,0.0825,84.518,187587,139075,4304,0,6086914
0.368,0.917,6,-4.829,0.0772,0.147,0.000121,0.169,0.343,110.455,230760,89802,3304,0,12288151
0.502,0.458,2,-9.294,0.0383,0.4,0,0.0917,0.289,75.067,196234,509315,12037,0,78728336
0.3,0.0405,8,-31.023,0.0449,0.992,0.948,0.138,0.233,63.821,216061,341,6,0,21045
0.752,0.813,4,-8.069,0.237,0.2,0,0.163,0.559,103.836,177733,407558,8023,0,64276353
0.633,0.927,2,-4.468,0.0839,0.0267,0,0.0986,0.88,146.097,258432,6604141,242519,1,1012205556
0.585,0.724,9,-5.611,0.0967,0.445,0,0.1,0.547,162.05,213543,124204,1548,0,23039476
0.633,0.358,0,-7.587,0.0302,0.151,2.03E-05,0.415,0.372,151.651,263253,1527,91,0,16547
0.385,0.673,2,-8.182,0.0329,0.000183,0.149,0.0721,0.187,149.271,306853,365294,11410,0,48632483
0.491,0.693,0,-6.487,0.0377,0.211,6.92E-06,0.325,0.412,90.027,258267,13515772,377666,1,1828242112
0.807,0.681,11,-6.268,0.0983,0.423,0,0.0962,0.676,140.006,297485,4110014,140426,1,897148774
0.692,0.665,7,-5.028,0.0321,0.462,0,0.453,0.714,119.671,264395,222482,4103,0,63919128
0.218,0.263,11,-14.416,0.0376,0.947,0.00028,0.0919,0.307,170.724,232373,31939,895,0,2014383
0.32,0.227,1,-12.803,0.0448,0.986,0.000353,0.108,0.215,83.912,189623,61327,1298,0,2054595
0.623,0.807,0,-3.784,0.0345,0.0688,0,0.35,0.517,100.048,214209,4031,174,0,103132
0.445,0.528,10,-7.243,0.0744,0.677,0,0.155,0.511,203.155,223452,654604,30572,0,70068613
0.212,0.301,2,-12.505,0.0384,0.963,0.0033,0.13,0.0798,84.025,177333,3880,2,0,191813
0.692,0.482,7,-8.246,0.0274,0.405,0,0.152,0.388,122.879,241933,84711,1910,0,20448638
0.707,0.618,1,-5.825,0.19,0.17,0,0.293,0.517,133.876,231498,466960,18197,0,26869527
0.512,0.483,0,-7.798,0.0298,0.00304,0.0011,0.12,0.367,160.009,217027,492846,13398,0,15198546
0.557,0.533,10,-6.817,0.0252,0.0492,0,0.205,0.233,143.994,238733,3653866,99583,1,758398411
0.346,0.552,0,-6.864,0.0282,0.417,0,0.114,0.0789,75.881,286480,3247366,107904,1,521616925
0.674,0.881,9,-2.853,0.147,0.296,3.01E-06,0.0793,0.234,98.994,178480,2322929,34789,1,312305038
0.424,0.68,8,-4.311,0.0374,0.0102,0,0.224,0.415,157.867,264853,196472,4533,0,29165978
0.34,0.445,4,-7.926,0.0305,0.255,0.000325,0.694,0.17,112.532,328907,102,5,0,2942
0.728,0.855,2,-6.031,0.0333,0.109,0.000576,0.113,0.971,133.887,184717,127562,5644,0,18496073
0.179,0.912,4,-3.881,0.0791,0.0014,0.000294,0.582,0.289,182.99,231533,1539860,60642,1,214430399
0.492,0.869,0,-6.403,0.0673,0.000879,0.00185,0.588,0.136,123.118,234945,69085,2229,0,2539270
0.845,0.581,6,-4.505,0.0472,0.0318,1.82E-05,0.113,0.626,113.352,117385,24812,899,0,1044245
0.648,0.535,9,-12.239,0.314,0.286,0,0.073,0.589,176.114,186467,75287,2738,0,17594830
0.662,0.405,10,-17.227,0.0267,0.633,0,0.0938,0.919,90.585,249333,11096,1149,0,3245212
0.515,0.827,9,-3.99,0.149,0.352,0,0.907,0.327,170.119,163752,69635,2280,0,11432795
0.914,0.506,6,-5.373,0.223,0.204,0,0.103,0.428,140.015,117940,38437,1473,0,1062666
0.57,0.948,5,-1.595,0.233,0.628,0,0.341,0.934,173.972,236741,1947930,358686,1,168712323
0.543,0.473,6,-9.638,0.157,0.124,4.04E-06,0.0922,0.519,86.534,193750,191247,4990,0,32680081
0.493,0.63,9,-5.143,0.0264,0.0492,0,0.123,0.107,135.999,488333,269090,8586,0,45152141
0.44,0.269,5,-10.769,0.0262,0.914,0.261,0.132,0.138,103.877,234383,66470,2264,0,4004343
0.374,0.83,11,-5.203,0.0584,0.00213,0,0.15,0.204,90.19,168398,452139,11796,0,12209111
0.735,0.446,5,-10.232,0.109,0.0071,1.93E-05,0.173,0.121,150.915,199093,664222,12020,1,123386910
0.596,0.655,2,-5.594,0.0414,0.492,0,0.109,0.638,140.003,219134,160114,3700,0,20829192
0.613,0.822,9,-4.087,0.026,0.0092,0.506,0.429,0.567,105.997,128199,1145971,18225,0,55301415
0.821,0.807,0,-4.52,0.0457,0.129,0,0.0653,0.977,149.343,140520,23619,279,0,4780344
0.798,0.443,2,-6.062,0.0403,0.244,0,0.326,0.354,125.232,293053,3818195,105044,1,523253468
0.695,0.716,7,-4.444,0.0312,0.629,1.23E-05,0.0669,0.91,110.116,198211,63513,798,0,10410008
0.541,0.734,7,-4.232,0.166,0.0621,0,0.12,0.321,162.304,267720,165897,6445,0,22790777
0.555,0.459,5,-6.535,0.0367,0.593,8.36E-06,0.062,0.398,155.894,200385,572817,7157,1,169613377
0.727,0.537,7,-9.785,0.0295,0.396,0.000789,0.349,0.954,121.493,270067,692797,18216,1,113473579
0.592,0.649,8,-5.724,0.0292,0.316,0,0.112,0.409,149.95,276467,32872,78,0,2553043
0.881,0.592,2,-4.898,0.0324,0.619,1.32E-05,0.0901,0.719,101.058,154487,8016807,540885,1,293356758
0.7,0.532,7,-10.602,0.0264,0.233,0.00011,0.122,0.448,109.984,223893,4117,156,0,435295
0.382,0.0499,2,-25.262,0.0548,0.994,0.906,0.109,0.0779,125.903,316653,41084,1156,0,2910211
0.97,0.463,10,-7.259,0.366,0.0957,0,0.151,0.46,108.003,142417,1184063,29249,1,134859097
0.547,0.63,10,-8.772,0.494,0.0122,0.00225,0.14,0.556,192.736,257747,123279,1865,0,18351668
0.632,0.556,9,-10.138,0.0288,0.29,0.0215,0.0779,0.633,104.996,211667,830930,20317,1,145732400
0.362,0.378,1,-11.008,0.0329,0.679,0,0.091,0.575,87.549,470500,2719004,94883,1,333830586
0.951,0.692,5,-4.038,0.312,0.472,0.000182,0.0894,0.431,115.047,201280,1236380,62534,1,98018852
0.645,0.67,9,-7.074,0.0538,0.0106,0.00165,0.292,0.323,104.85,184996,3999,0,0,664016
0.655,0.666,5,-5.309,0.0612,0.134,2.12E-05,0.0683,0.272,102.977,181812,1254217,25508,1,182376320
0.78,0.589,1,-5.854,0.361,0.724,7.00E-06,0.402,0.552,102.036,115453,7830,143,0,475807
0.492,0.894,1,-9.042,0.0876,0.543,0,0.689,0.376,84.899,293680,100151,5661,0,6930517
0.598,0.804,2,-5.39,0.123,0.0576,0,0.252,0.322,139.737,182640,1005808,17797,0,42077886
0.667,0.337,1,-13.581,0.0422,0.197,0.000499,0.204,0.921,161.796,200667,12039,444,0,1022166
0.473,0.349,2,-6.852,0.0361,0.619,0,0.109,0.39,117.697,194141,442125,65888,0,14671370
0.445,0.851,2,-5.741,0.311,0.0176,1.24E-06,0.694,0.404,171.765,226627,1827,1,0,48896
0.58,0.701,4,-6.643,0.045,0.012,0.0181,0.302,0.263,104.967,242520,119389,2832,0,16768659
0.71,0.404,1,-10.04,0.379,0.484,0,0.0953,0.398,139.553,165853,3100649,49689,1,375882869
0.846,0.734,2,-3.601,0.108,0.286,8.27E-05,0.425,0.717,90.98,207761,780455,20669,0,52789030
0.529,0.348,5,-11.249,0.0315,0.596,0.918,0.136,0.0492,125.009,338333,17527,2214,0,3932118
0.728,0.877,6,-3.552,0.176,0.544,0,0.316,0.78,88.024,207480,18988,1145,0,2260451
0.246,0.768,9,-7.48,0.0387,0.000631,0.301,0.102,0.35,169.873,212733,391137,11482,0,78767955
0.502,0.912,1,-4.556,0.0564,2.55E-05,0.000173,0.106,0.72,116.761,301920,11890310,486951,1,1609991619
0.438,0.529,9,-9.224,0.0324,0.0113,0,0.109,0.395,136.147,299366,106471,2079,0,11084084
0.775,0.558,11,-4.378,0.0859,0.111,0,0.093,0.802,90.991,181978,16963,503,0,1670846
0.838,0.545,9,-6.1,0.0604,0.0966,0,0.0927,0.428,90.023,164701,1109692,17009,1,197271774
0.649,0.683,6,-6.49,0.0424,0.0313,0,0.118,0.381,130,305509,371961,10054,0,55800516
0.604,0.365,1,-5.011,0.0966,0.381,0,0.108,0.766,70.463,93933,139786,0,0,94022305
0.533,0.907,11,-3.793,0.0406,0.0292,0,0.386,0.7,150.99,183160,616262,10272,1,182302588
0.0718,0.0468,4,-22.929,0.0441,0.971,0.909,0.0916,0.0341,78.421,251653,69525,4752,0,14387823
0.561,0.597,11,-6,0.0405,0.286,0,0.0979,0.355,76.826,197299,13449,280,0,727655
0.861,0.693,11,-6.052,0.313,0.082,0,0.07,0.772,165.036,186605,1559385,67288,1,108931156
0.336,0.951,5,-3.587,0.0707,0.000123,0.00108,0.0333,0.596,108.043,237480,145985,12963,0,27345259
0.597,0.7,2,-4.969,0.192,0.4,0,0.183,0.553,103.209,194827,617451,17684,0,39020733
0.353,0.671,2,-7.303,0.0286,0.112,0,0.919,0.457,145.617,215707,56843,2166,0,4928873
0.444,0.819,10,-4.078,0.341,0.106,0,0.107,0.747,82.695,187973,11040774,273330,1,2315953928
0.58,0.716,11,-3.928,0.0852,0.293,0,0.129,0.509,111.897,183093,192402,1684,0,19441100
0.64,0.444,0,-9.214,0.0357,0.0535,0.104,0.0863,0.0525,119.01,414691,8599,290,0,810009
0.56,0.716,2,-6.987,0.0321,0.226,0,0.96,0.527,137.922,225480,1260223,35536,1,606976096
0.241,0.367,7,-7.95,0.0311,0.844,0.00279,0.0873,0.302,135.267,250984,601662,17411,0,57057668
0.537,0.639,2,-7.901,0.0278,0.0319,0.00527,0.109,0.806,136.718,171693,8661,104,0,963408
0.744,0.7,2,-7.663,0.0375,0.278,0.000155,0.068,0.867,144.033,309640,9182,178,0,960736
0.163,0.0994,5,-24.845,0.0443,0.785,0.903,0.101,0.0359,68.778,284853,1015,92,0,51325
0.103,0.127,8,-19.22,0.0384,0.782,0.894,0.103,0.11,84.226,166840,2894,4,0,283661
0.355,0.531,5,-5.603,0.0309,0.874,0.111,0.123,0.396,72.563,190893,54114,1700,0,11895156
0.557,0.444,1,-13.986,0.0305,0.345,0,0.717,0.472,113.252,204733,1678392,64523,1,312226510
0.764,0.626,0,-8.274,0.0288,0.457,6.35E-06,0.201,0.961,118.34,252853,375323,15600,0,90572907
0.492,0.136,7,-18.839,0.0463,0.948,0.893,0.0726,0.445,135.786,351493,1710,52,0,83780
0.596,0.573,2,-7.452,0.0285,0.192,0,0.0881,0.417,78.554,175013,634775,14559,1,111113892
0.7,0.438,5,-5.784,0.0433,0.401,0,0.373,0.605,170.106,260000,2897709,83141,1,306860402
0.641,0.967,5,-4.289,0.0601,0.0483,0.000276,0.442,0.725,113.017,238787,338109,19090,0,50917174
0.871,0.815,4,-4.439,0.0477,0.127,6.18E-06,0.094,0.823,122.959,176575,365,9,0,20886
0.364,0.812,5,-4.31,0.0301,0.00172,5.27E-06,0.182,0.697,157.355,351643,60460,2191,0,17390580
0.703,0.868,7,-4.661,0.0291,0.15,0.132,0.104,0.733,121.03,193613,1305731,24677,1,119895428
0.805,0.942,0,-6.584,0.0905,0.0745,1.46E-05,0.415,0.608,106.525,278293,1164253,62639,1,147091116
0.494,0.54,2,-17.34,0.0348,0.154,0,0.0878,0.723,134.976,277468,9229,855,0,642598
0.608,0.845,6,-2.292,0.0597,0.136,0,0.111,0.322,98.976,218240,204206,2142,0,21919508
0.743,0.622,4,-11.256,0.0275,0.129,0.00792,0.0883,0.962,129.61,214853,11666,409,0,768395
0.603,0.879,11,-4.435,0.0702,0.0155,0,0.367,0.525,98.079,233960,965414,23900,1,212819229
0.589,0.641,5,-8.12,0.0838,0.205,0,0.0864,0.57,160.031,179347,188252,3855,0,66370493
0.621,0.728,3,-4.667,0.0446,0.0434,2.32E-06,0.101,0.178,83.021,226808,287218,4802,0,63010134
0.633,0.964,2,-3.573,0.0298,0.158,0.0159,0.204,0.188,124.022,155963,3563,29,0,316492
0.747,0.646,7,-9.185,0.191,0.273,3.70E-06,0.0931,0.73,87.011,259333,604537,16481,1,106612445
0.796,0.385,1,-7.928,0.0285,0.319,0,0.0683,0.909,105.201,173034,141988,2577,0,27930163
0.573,0.507,11,-8.084,0.0342,0.759,1.37E-06,0.377,0.363,123.183,172800,29433,589,0,1553115
0.785,0.834,5,-6.336,0.0658,0.045,0,0.0777,0.686,133.945,189627,135991,2412,0,34181967
0.964,0.595,1,-6.887,0.109,0.0248,5.14E-06,0.0405,0.629,128.593,261880,528962,17139,0,94211215
0.702,0.741,9,-5.33,0.0427,0.00544,0,0.337,0.646,124.925,187585,17090534,3486944,1,563221859
0.353,0.808,1,-4.989,0.0898,0.406,3.27E-06,0.392,0.491,73.713,434595,204361,9800,0,23145519
0.756,0.674,0,-6.518,0.0959,0.0184,0,0.158,0.389,111.995,251467,4520379,99940,1,583747989
0.581,0.746,7,-9.272,0.559,0.105,0,0.202,0.386,87.047,195333,1144,164,0,124625
0.648,0.792,0,-6.058,0.035,0.0657,5.31E-06,0.0788,0.935,159.968,260867,61112,1352,0,3138018
0.795,0.845,9,-3.809,0.135,0.105,1.14E-05,0.172,0.769,170.023,254920,1257604,31957,1,188322528
0.695,0.954,0,-3.501,0.0607,0.0183,0,0.249,0.796,124.961,205920,738986,25018,1,154804639
0.564,0.888,0,-3.389,0.0329,0.169,0.000101,0.182,0.461,112.234,350867,44828,3192,0,5990574
0.546,0.539,10,-5.613,0.0267,0.123,0.000493,0.231,0.447,104.029,329667,249519,8525,0,86921050
0.355,0.0304,1,-20.479,0.0361,0.989,0.0555,0.116,0.188,90.495,211533,83728,4115,0,7534069
0.803,0.597,11,-6.035,0.141,0.000619,4.50E-06,0.323,0.331,136.008,257605,1217305,50848,0,93172521
0.59,0.572,11,-7.658,0.0379,0.192,0,0.109,0.448,179.989,215147,513967,24587,1,240400789
0.687,0.676,2,-5.74,0.0295,0.827,8.52E-06,0.133,0.527,111.072,165405,141679,3751,0,29537940
0.669,0.773,0,-5.619,0.153,0.038,0,0.113,0.377,93.923,185857,685327,14712,0,51461428
0.57,0.89,11,-2.049,0.0625,0.0407,0,0.677,0.563,125.003,184104,39794,601,0,2365658
0.792,0.768,1,-9.801,0.0296,0.0356,2.01E-05,0.0861,0.956,125.705,257627,143480,4927,0,25883254
0.542,0.871,1,-2.871,0.0456,0.051,0,0.195,0.557,134.983,164670,54954,1040,0,4838506
0.684,0.794,1,-5.498,0.306,0.0862,0,0.368,0.629,90.008,199607,8326,0,0,486064
0.515,0.431,4,-8.251,0.257,0.665,0,0.147,0.184,141.392,227809,340539,8517,0,48117884
0.451,0.876,10,-5.205,0.414,0.261,0,0.098,0.227,87.306,227176,85700,887,0,3605813
0.63,0.625,6,-5.088,0.0252,0.231,0,0.0765,0.683,167.998,234960,1400337,54464,1,261581087
0.68,0.712,9,-6.781,0.0609,0.634,0,0.933,0.784,88,216818,237866,1370,0,48004679
0.434,0.467,1,-5.926,0.0434,0.849,1.42E-05,0.143,0.141,128.504,145189,29564,928,0,1191440
0.593,0.392,10,-6.872,0.0257,0.382,0.000114,0.131,0.25,75.065,282813,662146,10599,0,73690403
0.405,0.619,10,-6.003,0.0264,0.00996,9.02E-05,0.212,0.243,160.074,338053,8761,61,0,614258
0.626,0.503,10,-5.087,0.141,0.407,0,0.234,0.821,72.985,179746,1786401,22749,1,459632316
0.251,0.308,0,-11.544,0.0389,0.866,6.18E-05,0.258,0.287,186.614,177013,245242,10346,0,70670821
0.263,0.237,3,-13.738,0.0344,0.638,0.305,0.109,0.0461,73.024,289792,1037845,28763,0,77838682
0.642,0.01,2,-25.164,0.0446,0.992,0.945,0.103,0.197,87.971,215500,1386,140,0,27310
0.634,0.63,1,-8.277,0.031,0.447,0.039,0.17,0.489,118.628,270773,469835,21727,1,96605037
0.718,0.702,6,-6.079,0.137,0.524,3.09E-06,0.149,0.525,120.052,270000,474091,9028,0,57372111
0.538,0.624,11,-8.794,0.325,0.000175,2.20E-06,0.117,0.409,102.346,127427,545074,13127,0,61974021
0.902,0.358,9,-9.032,0.15,0.0285,0.00992,0.0917,0.773,116.025,263280,79634,3782,0,16910440
0.599,0.683,7,-3.812,0.464,0.448,0,0.0463,0.75,211.958,150280,156564,1802,0,21317598
0.882,0.8,1,-5.772,0.0483,0.036,0.0133,0.188,0.978,135.034,210853,120363,3795,0,28221254
0.706,0.772,0,-6.312,0.0652,0.0527,0,0.0636,0.964,119.976,195549,423695,14548,0,70334011
0.796,0.85,1,-2.987,0.102,0.0905,3.39E-06,0.205,0.47,109.922,206227,94350,3554,0,2881855
0.65,0.427,9,-5.306,0.0515,0.742,2.15E-06,0.133,0.916,95.547,188128,250533,2681,0,91343653
0.634,0.54,8,-7.002,0.0777,0.0223,0,0.302,0.543,143.968,149360,2543685,87782,1,253513571
0.699,0.702,0,-6.85,0.0653,0.0116,0.00233,0.175,0.524,134.391,202495,3381,158,0,82383
0.486,0.818,7,-7.497,0.0378,0.528,0.000791,0.189,0.894,85.792,295333,26735,334,0,4529849
0.582,0.544,7,-6.591,0.0362,0.393,2.18E-06,0.135,0.142,129.933,177267,184174,1909,0,40024678
0.436,0.4,0,-6.521,0.11,0.463,0,0.76,0.568,75.576,189050,1906944,19007,1,357384393
0.899,0.48,9,-6.196,0.06,0.326,0,0.0735,0.392,94.011,211103,85009,1056,0,8348999
0.766,0.344,5,-10.654,0.0611,0.00435,0,0.0812,0.528,144.996,190560,470951,10781,0,43634403
0.739,0.289,0,-13.211,0.0565,0.435,0.00787,0.109,0.542,92.025,211304,81160,5225,0,4329177
0.701,0.716,7,-3.671,0.0361,0.174,0,0.324,0.732,91.007,140533,6939734,145346,1,405630276
0.771,0.816,4,-5.917,0.056,0.0541,0,0.0664,0.16,100.009,278893,73925,4689,0,20417678
0.302,0.557,9,-5.737,0.0326,0.063,0.344,0.118,0.103,113.563,411912,17778,1588,0,485349
0.883,0.407,2,-10.356,0.0386,0.476,0.268,0.0415,0.836,113.983,202538,18155,648,0,614953
0.441,0.717,1,-3.979,0.0359,0.159,0,0.125,0.233,139.987,272467,23161,699,0,1535619
0.841,0.739,11,-5.111,0.206,0.151,5.90E-05,0.0897,0.571,85.891,272507,157037,2826,0,20500590
0.704,0.558,2,-7.273,0.0542,0.148,0,0.107,0.245,110.444,222091,5445873,299757,1,1120763133
0.762,0.748,0,-6.273,0.0407,0.0746,0,0.128,0.822,149.985,209415,175848,2492,0,57197301
0.612,0.675,9,-6.518,0.0231,0.0994,0,0.217,0.763,97.04,201547,22175,717,0,1159681
0.768,0.773,7,-3.582,0.0325,0.619,2.10E-06,0.213,0.804,107.535,243460,35557,455,0,3117975
0.463,0.642,1,-4.474,0.34,0.314,0,0.0686,0.339,83.389,189893,736964,25010,0,68238387
0.424,0.342,7,-9.469,0.0339,0.838,0,0.136,0.124,76.235,169773,176252,2537,0,9355778
0.611,0.882,7,-3.18,0.028,0.000588,0.926,0.397,0.895,125.681,179467,114256,4095,0,22849000
0.643,0.614,2,-12.878,0.0279,0.25,7.17E-06,0.214,0.891,93.982,224467,61332,2488,0,11179637
0.796,0.892,0,-8.31,0.0333,0.00475,0.0187,0.0717,0.965,120.4,407053,93272,370,0,9394797
0.593,0.294,1,-10.072,0.0499,0.345,2.03E-05,0.287,0.152,113.847,188907,50693,1294,0,2662620
0.787,0.564,11,-8.894,0.192,0.161,1.86E-06,0.0977,0.718,90.002,166333,27334,464,0,1554894
0.654,0.822,4,-6.065,0.146,0.0509,0,0.118,0.309,175.913,131181,10052,535,0,172750
0.815,0.658,2,-7.811,0.0464,0.557,0.322,0.114,0.871,114.326,135116,50373,241,0,2413718
0.753,0.543,7,-6.746,0.207,0.402,0,0.0991,0.284,105.011,191258,29152,495,0,2815852
0.809,0.663,9,-6.589,0.239,0.207,0.000373,0.121,0.283,106.025,118120,23435,1155,0,334896
0.585,0.772,10,-6.619,0.196,0.714,6.97E-06,0.113,0.364,99.565,189427,330088,4739,0,48190289
0.355,0.451,6,-13.449,0.0387,0.985,0.324,0.692,0.706,97.939,266600,18505,272,0,1898997
0.669,0.702,0,-13.647,0.0439,0.335,0.000545,0.0962,0.823,124.339,275507,193022,12557,0,38490453
0.684,0.89,5,-2.39,0.0972,0.595,0,0.357,0.911,75.993,146359,190773,8849,0,39982515
0.729,0.513,5,-6.345,0.0455,0.494,1.10E-06,0.137,0.789,170.064,192353,3563114,74075,1,328226636
0.738,0.89,2,-2.275,0.0748,0.0895,1.89E-06,0.213,0.75,114.942,214253,2346475,81368,0,94985550
0.436,0.533,2,-4.266,0.0472,0.265,0,0.332,0.366,130.768,327693,673197,13320,1,119198455
0.761,0.867,2,-6.168,0.0499,0.259,0.615,0.0689,0.679,126.03,185896,36288,589,0,2766266
0.401,0.706,8,-7.554,0.0404,0.00415,0,0.0916,0.458,168.669,239640,161544,5685,0,29994629
0.726,0.837,9,-5.325,0.032,0.257,1.31E-05,0.322,0.559,120.04,295013,58787,1864,0,11323375
0.576,0.711,5,-4.826,0.0404,0.0748,0,0.226,0.556,89.988,157005,70879,388,0,9735385
0.787,0.778,10,-5.428,0.0456,0.374,0.000815,0.359,0.477,99.994,207213,6360520,221221,1,943724759
0.692,0.79,5,-14.065,0.0416,0.074,0.711,0.101,0.96,128.13,495187,32068,162,0,2066139
0.572,0.579,10,-7.242,0.128,0.469,0,0.136,0.5,127.982,620696,1609324,40180,0,87291209
0.714,0.306,6,-12.111,0.0388,0.726,0.168,0.0924,0.314,129.984,266907,174734,3450,0,23850711
0.612,0.697,0,-5.476,0.0387,0.261,0,0.347,0.633,91.976,176087,424613,9055,0,19645875
0.662,0.789,7,-7.634,0.0305,0.0141,0,0.317,0.881,135.01,207556,211911,4018,0,24200297
0.502,0.948,6,-3.717,0.12,0.0101,4.49E-06,0.0809,0.102,139.979,273467,661822,39877,1,123905775
0.305,0.833,6,-7.981,0.0398,0.000327,2.36E-05,0.091,0.586,100.675,206773,698037,36499,1,128525680
0.549,0.619,4,-6.924,0.0344,0.372,7.67E-06,0.146,0.407,90.034,251787,275975,8674,0,26668469
0.648,0.59,2,-9.664,0.0942,0.697,0.808,0.111,0.401,81.045,181922,461116,20711,0,23063028
0.537,0.906,8,-1.167,0.0651,0.133,0.0187,0.319,0.504,173.898,215172,150943,2076,0,25624270
